parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
13046560,1.0,,,3.0,4.0,,8.0,3.0,,,2302.0,2302.0,,,,,6037.0,,3.0,,,,2.0,34126266.0,-117767446.0,9961.0,,,,,,0100,261.0,LVPR3D*,60374002.042005,39308.0,3101.0,763171.0,96494.0,0.0,,,,1.0,,,1976.0,,,224096.0,331446.0,2016.0,107350.0,3994.01,,,60374002042005.0,-0.00791372315076
14484370,,,,3.0,3.0,,,3.0,,,3188.0,3188.0,,,,,6059.0,,3.0,2.0,614.0,,,33622462.0,-117616818.0,5000.0,,,,,,122,261.0,,60590320.53101,15554.0,1286.0,,96993.0,0.0,,,,,,,1990.0,,,334827.0,831147.0,2016.0,496320.0,10527.8,,,60590320531010.0,-0.00799567044978
14340301,,,,2.5,3.0,,,2.5,,,1592.0,1592.0,,,,,6059.0,,2.0,2.0,427.0,,,33769460.0,-117760793.0,4203.0,,,,,,122,261.0,,60590524.192009,27491.0,1286.0,,97018.0,0.0,,1.0,,,,,2012.0,,,181387.0,698985.0,2016.0,517598.0,8123.08,,,60590524192009.0,0.0225191841701
13974057,,,,1.5,3.0,,,1.5,,,1071.0,1071.0,,,,,6059.0,,1.0,1.0,350.0,,,33731560.0,-117895533.0,6500.0,,,,,,122,261.0,,60590747.012004,47568.0,1286.0,268334.0,97004.0,5.0,,1.0,,,,,1958.0,1.0,,48110.0,373612.0,2016.0,325502.0,4437.54,,,60590747012004.0,0.341186642155
12677012,,,,1.0,3.0,,4.0,1.0,,,1120.0,1120.0,,,,,6037.0,,1.0,,,,7.0,33848853.0,-118357466.0,6240.0,,,,,,0100,261.0,TORR-LO,60376505.011014,54722.0,3101.0,275994.0,96161.0,0.0,,,,1.0,,,1955.0,,,131098.0,655491.0,2016.0,524393.0,7565.94,Y,15.0,60376505011014.0,0.00988272202421
17080322,,,,0.0,0.0,,,,,,1664.0,1664.0,,,,,6111.0,,,,,,,34265344.0,-119247290.0,5500.0,,,,,,1210,246.0,,61110028.001111,34543.0,2061.0,,97083.0,0.0,,,,2.0,,,1961.0,,,43812.0,64678.0,2016.0,20866.0,785.86,,,61110028001111.0,0.00649740479688
10786756,,,,1.0,3.0,,4.0,1.0,,,1063.0,1063.0,,,,,6037.0,,1.0,,,,7.0,34191835.0,-118569684.0,6877.0,,,,,,0100,261.0,LAR1,60371348.001011,12447.0,3101.0,27987.0,96341.0,0.0,,,,1.0,,,1953.0,,,91343.0,152231.0,2016.0,60888.0,1863.89,,,60371348001011.0,-0.0123134649233
14016540,,,,2.0,3.0,,,2.0,,,1298.0,1298.0,,,,,6059.0,,2.0,2.0,414.0,,,33854597.0,-118009494.0,6500.0,1.0,,,,1.0,122,261.0,,60591103.021015,10608.0,1286.0,,96180.0,7.0,,,,,,,1955.0,1.0,,63981.0,152164.0,2016.0,88183.0,2013.8,,,60591103021015.0,-0.0445944875569
14161811,,,,3.0,4.0,,,3.0,,,2616.0,2616.0,,,,,6059.0,,3.0,2.0,536.0,,,33923471.0,-117857015.0,9700.0,,,,,,1,261.0,,60590218.151039,17150.0,1286.0,,97035.0,0.0,,,,,,,2005.0,,,541361.0,947000.0,2016.0,405639.0,10688.82,,,60590218151039.0,0.0619961735895
11410116,,,,3.0,6.0,,8.0,3.0,,,2592.0,2592.0,,,,,6037.0,,3.0,,,,7.0,33957022.0,-118317176.0,7863.0,,,,,,0100,261.0,INR1YY,60376007.041025,12447.0,3101.0,118208.0,96137.0,0.0,,,,1.0,,,1938.0,,,143551.0,477465.0,2016.0,333914.0,6617.1,Y,14.0,60376007041025.0,0.0397027118591
14752362,,,,2.0,2.0,,,2.0,,,1064.0,1064.0,,,,,6059.0,,2.0,1.0,0.0,,,33778459.0,-117947103.0,,,,,,,34,266.0,,60590886.011003,24832.0,1286.0,,97047.0,0.0,,,,,,,1985.0,,,83569.0,190985.0,2016.0,107416.0,2488.04,,,60590886011003.0,0.0488558248555
17270477,,,,2.0,3.0,,,2.0,,1255.0,1255.0,1255.0,,,1255.0,,6111.0,,2.0,2.0,475.0,,,34176740.0,-118948139.0,9121.0,1.0,450.0,,,1.0,1111,261.0,,61110059.011005,34278.0,2061.0,46736.0,96351.0,6.0,,,,,,,1969.0,1.0,,170826.0,284706.0,2016.0,113880.0,3023.48,,,61110059011005.0,-0.0113307926825
10982218,,,,2.0,3.0,,6.0,2.0,,,1215.0,1215.0,,,,,6037.0,,2.0,,,,2.0,34277488.0,-118387460.0,7497.0,1.0,,,,1.0,0101,261.0,LARS,60371041.241003,12447.0,3101.0,268249.0,96368.0,0.0,,,,1.0,,,1960.0,,,97991.0,299735.0,2016.0,201744.0,6662.46,,,60371041241003.0,-0.00747710445875
10803519,1.0,,,1.0,2.0,,8.0,1.0,,,940.0,940.0,,,,,6037.0,,1.0,,,,2.0,34167500.0,-118525000.0,103146.0,1.0,,,,1.0,010E,266.0,LAR3,60371395.031002,12447.0,3101.0,51906.0,96349.0,0.0,,,,1.0,,,1971.0,,,111255.0,232681.0,2016.0,121426.0,2855.73,,,60371395031002.0,-0.0747786597562
14752385,,,,2.0,2.0,,,2.0,,,1017.0,1017.0,,,,,6059.0,,2.0,1.0,0.0,,,33778034.0,-117946708.0,,,,,,,34,266.0,,60590886.011004,24832.0,1286.0,,97047.0,0.0,,,,,,,1985.0,,,94642.0,166106.0,2016.0,71464.0,2282.52,,,60590886011004.0,-0.0170669365608
11330228,1.0,,,4.0,4.0,,7.0,4.0,,,3298.0,3298.0,,,,,6037.0,,4.0,,,,2.0,34509483.0,-118237344.0,225598.0,,,,,,0100,261.0,LCA11*,60379108.131022,16677.0,3101.0,,96403.0,0.0,,,,1.0,,,1991.0,,,427900.0,569900.0,2016.0,142000.0,6662.02,,,60379108131022.0,0.0670486279176
12111771,1.0,,,2.0,2.0,,8.0,2.0,,,1299.0,1299.0,,,,,6037.0,,2.0,,,,2.0,34141500.0,-118127000.0,107751.0,,,,,,010E,266.0,PSR4,60374635.001015,47019.0,3101.0,275405.0,96294.0,0.0,,,,1.0,,,1967.0,,,160195.0,400488.0,2016.0,240293.0,4716.19,,,60374635001015.0,-0.0251437089839
12708542,,,,3.0,4.0,,9.0,3.0,,,2846.0,2846.0,,,,,6037.0,,3.0,,,,2.0,33758828.0,-118362196.0,18025.0,,,,,,0100,261.0,RPRS20000*,60376706.023,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1963.0,,,299275.0,1383512.0,2016.0,1084237.0,15612.94,,,60376706023000.0,-0.0340132525714
14160960,13.0,,,2.5,4.0,,,2.5,,,2403.0,2403.0,,,,,6059.0,1.0,2.0,2.0,481.0,,,33922734.0,-117861065.0,7700.0,,,,,,122,261.0,,60590218.143006,17150.0,1286.0,,97035.0,8.0,,1.0,,,,,1979.0,2.0,,213939.0,430210.0,2016.0,216271.0,5002.42,,,60590218143006.0,0.0102921728566
11138796,1.0,,,5.0,5.0,,11.0,5.0,,,4742.0,4742.0,,,,,6037.0,,5.0,,,,2.0,34369516.0,-118549847.0,7589.0,,,,,,0100,261.0,SCUR1,60379203.134,54311.0,3101.0,26134.0,96352.0,0.0,,,,1.0,,,2001.0,,,432903.0,768403.0,2016.0,335500.0,10293.37,,,60379203134000.0,0.210442992666
12703614,,,,5.0,3.0,,9.0,5.0,,,3671.0,3671.0,,,,,6037.0,,5.0,,,,2.0,33776477.0,-118348518.0,56251.0,,,,,,0100,261.0,RHRAS1,60376705.001,6822.0,3101.0,,96121.0,0.0,,,,1.0,,,1970.0,,,598538.0,2752449.0,2016.0,2153911.0,31096.8,,,60376705001000.0,0.148444449315
11872011,1.0,,,2.0,2.0,,6.0,2.0,,,1100.0,1100.0,,,,,6037.0,,2.0,,,,2.0,34093400.0,-118184000.0,604613.0,1.0,,,,1.0,010C,266.0,LARD5,60372013.021,12447.0,3101.0,114914.0,96023.0,0.0,,,,1.0,,,1981.0,,,130662.0,345184.0,2016.0,214522.0,4201.55,,,60372013021000.0,-0.0295169497238
14753635,,,,2.5,4.0,,,2.5,,,1828.0,1828.0,,,,,6059.0,,2.0,2.0,0.0,,,33569137.0,-117719047.0,4250.0,,,,,,34,266.0,,60590626.401002,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1990.0,,,199242.0,626000.0,2016.0,426758.0,6215.82,,,60590626401002.0,0.0499684902017
14471281,,,,3.0,3.0,,,3.0,,,2916.0,2916.0,,,,,6059.0,,3.0,2.0,618.0,,,33581028.0,-117643567.0,5350.0,,,,,,122,261.0,,60590320.392003,12773.0,1286.0,,96996.0,0.0,,,,,,,1990.0,,,294761.0,837581.0,2016.0,542820.0,8423.84,,,60590320392003.0,0.000993192946708
14294775,,,,2.0,3.0,,,2.0,,,1547.0,1547.0,,,,,6059.0,,2.0,2.0,462.0,,,33638228.0,-117884082.0,2286.0,,,,,,122,261.0,,60590630.041012,53571.0,1286.0,,96978.0,6.0,,,,,,,1967.0,1.0,,98279.0,755189.0,2016.0,656910.0,8199.92,,,60590630041012.0,1.17312778839
17194430,,,,4.0,4.0,,,4.0,,1624.0,3364.0,3364.0,,,1624.0,,6111.0,1.0,4.0,2.0,657.0,,,34173435.0,-118969446.0,8882.0,,,,,,1111,261.0,,61110058.022,34278.0,2061.0,46736.0,96351.0,9.0,,,,,,,2001.0,2.0,,340000.0,971000.0,2016.0,631000.0,10731.24,,,61110058022000.0,0.0198566916488
10986058,,,,1.0,3.0,,4.0,1.0,,,1004.0,1004.0,,,,,6037.0,,1.0,,,,7.0,34266435.0,-118419307.0,3550.0,,,,,,0100,261.0,LAR1,60371047.013001,12447.0,3101.0,40215.0,96361.0,0.0,,,,1.0,,,1959.0,,,96448.0,320818.0,2016.0,224370.0,3951.34,,,60371047013001.0,0.102112917363
14293090,,,,3.5,3.0,,,3.5,,,1835.0,1835.0,,,,,6059.0,,3.0,2.0,413.0,,,33662112.0,-117883627.0,2097.0,,,,,,1,261.0,,60590631.011019,53571.0,1286.0,,96978.0,0.0,,1.0,,,,,2013.0,,,287631.0,709294.0,2016.0,421663.0,8023.28,,,60590631011019.0,0.0229966413343
12499611,,,,1.0,3.0,,4.0,1.0,,,1331.0,1331.0,,,,,6037.0,,1.0,,,,7.0,33812402.0,-118200725.0,7425.0,,,,,,0100,261.0,LBR1N,60375722.01402,46298.0,3101.0,276157.0,96240.0,0.0,,,,1.0,,,1944.0,,,66692.0,164036.0,2016.0,97344.0,2167.56,,,60375722014020.0,0.0351418968984
14468917,,,,3.0,4.0,,,3.0,,,2391.0,2391.0,,,,,6059.0,,3.0,2.0,679.0,,,33597035.0,-117621344.0,4620.0,,,,,,122,261.0,,60590320.563004,15554.0,1286.0,,96993.0,0.0,,,,,,,1995.0,,,93364.0,115324.0,2016.0,21960.0,2593.54,,,60590320563004.0,0.0312162689839
10756358,1.0,,,3.0,3.0,,8.0,3.0,,,1476.0,1476.0,,,,,6037.0,,3.0,,,,2.0,34131792.0,-118646688.0,5595.0,,,,,,0100,261.0,LCA11*,60378001.012032,37688.0,3101.0,,96337.0,0.0,,,,1.0,,,1980.0,,,203050.0,634531.0,2016.0,431481.0,7388.93,,,60378001012032.0,0.102347431776
17198278,,,,2.5,2.0,,,2.5,,798.0,1502.0,1502.0,,,798.0,,6111.0,1.0,2.0,2.0,0.0,,,34266168.0,-118902366.0,,,,,,,1129,266.0,,61110076.072036,25974.0,2061.0,,97097.0,6.0,,1.0,,,,,1994.0,2.0,,145000.0,413000.0,2016.0,268000.0,4663.0,,,61110076072036.0,0.0745563350064
11060267,,,,2.0,3.0,,8.0,2.0,,,1812.0,1812.0,,,,,6037.0,,2.0,,,,2.0,34239129.0,-118501299.0,8410.0,,,,,,0100,261.0,LARS,60371173.023008,12447.0,3101.0,33183.0,96369.0,0.0,,,,1.0,,,1955.0,,,197952.0,422086.0,2016.0,224134.0,5137.77,Y,11.0,60371173023008.0,0.239831022354
12068098,1.0,,,3.0,3.0,,8.0,3.0,,,1574.0,1574.0,,,,,6037.0,,3.0,,,,2.0,34157300.0,-118251000.0,27153.0,1.0,,,,1.0,010C,266.0,GLR4*,60373019.001008,45457.0,3101.0,275257.0,96325.0,0.0,,,,1.0,,,1984.0,,,206959.0,273238.0,2016.0,66279.0,2984.46,Y,14.0,60373019001008.0,0.273497180536
10997013,,,,2.0,3.0,,6.0,2.0,,,1780.0,1780.0,,,,,6037.0,,2.0,,,,7.0,34258035.0,-118293897.0,4888.0,,,,,,0100,261.0,LAR1,60371011.102003,12447.0,3101.0,27484.0,96284.0,0.0,,,,1.0,,,1949.0,,,127991.0,409034.0,2016.0,281043.0,5020.83,,,60371011102003.0,0.0327180466748
11053584,1.0,,,2.0,3.0,,8.0,2.0,,,1494.0,1494.0,,,,,6037.0,,2.0,,,,2.0,34231190.0,-118481771.0,7527.0,,,,,,0100,261.0,LARS,60371174.042002,12447.0,3101.0,13017.0,96369.0,0.0,,,,1.0,,,1957.0,,,56723.0,73679.0,2016.0,16956.0,1022.24,,,60371174042002.0,-0.128078460454
10996610,,,,3.0,3.0,,6.0,3.0,,,1515.0,1515.0,,,,,6037.0,,3.0,,,,2.0,34262847.0,-118300537.0,4909.0,,,,,,0100,261.0,LAR1,60371031.021003,12447.0,3101.0,27484.0,96284.0,0.0,,,,1.0,,,1946.0,,,181441.0,392542.0,2016.0,211101.0,4729.95,,,60371031021003.0,-0.0056390113127
12235411,,,,1.0,3.0,,4.0,1.0,,,1730.0,1730.0,,,,,6037.0,,1.0,,,,7.0,33937059.0,-118286720.0,6972.0,,,,,,0100,261.0,LAR1,60372412.021,12447.0,3101.0,118208.0,96025.0,0.0,,,,1.0,,,1939.0,,,85779.0,213102.0,2016.0,127323.0,2694.95,,,60372412021000.0,0.314524402268
11878225,,,,2.0,3.0,,7.0,2.0,,,1641.0,1641.0,,,,,6037.0,,2.0,,,,2.0,34107990.0,-118175574.0,9633.0,,,,,,0100,261.0,SPR110000*,60374807.022013,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1962.0,,,180714.0,720827.0,2016.0,540113.0,8786.44,,,60374807022013.0,-0.161221910549
13915169,,,,2.0,4.0,,,2.0,,,1343.0,1343.0,,,,,6059.0,,2.0,1.0,360.0,,,33846693.0,-117954470.0,6400.0,1.0,,,,1.0,122,261.0,,60590867.023002,16764.0,1286.0,274800.0,97020.0,7.0,,,,,,,1953.0,1.0,,74442.0,283504.0,2016.0,209062.0,3439.78,,,60590867023002.0,-0.055634325714
10716030,1.0,,,3.0,5.0,,6.0,3.0,,,1973.0,1973.0,,,,,6037.0,,3.0,,,,2.0,34217593.0,-118616437.0,7502.0,1.0,,,,1.0,0101,261.0,LARS,60371343.021001,12447.0,3101.0,268588.0,96339.0,0.0,,,,1.0,,,1960.0,,,63970.0,83822.0,2016.0,19852.0,1156.29,,,60371343021001.0,0.00404460163969
10805972,1.0,,,3.0,5.0,,7.0,3.0,,,3004.0,3004.0,,,,,6037.0,,3.0,,,,2.0,34163731.0,-118561161.0,19300.0,1.0,,,,1.0,0101,261.0,LARA,60371394.021009,12447.0,3101.0,47950.0,96379.0,0.0,,,,1.0,,,1958.0,,,438818.0,1189180.0,2016.0,750362.0,14518.41,,,60371394021009.0,0.0171724745051
12168231,1.0,,,3.0,3.0,,8.0,3.0,,,2049.0,2049.0,,,,,6037.0,,3.0,,,,2.0,34202654.0,-118124150.0,11710.0,,,,,,0100,261.0,LCR115000*,60374601.002003,30187.0,3101.0,,96265.0,0.0,,,,1.0,,,1964.0,,,325975.0,864723.0,2016.0,538748.0,10086.78,,,60374601002003.0,0.0212222074818
11342168,1.0,,,1.0,1.0,,6.0,1.0,,,700.0,700.0,,,,,6037.0,,1.0,,,,2.0,34443700.0,-118510000.0,77208.0,,,,,,010C,266.0,SCUR3,60379200.442007,54311.0,3101.0,6952.0,96373.0,0.0,,,,1.0,,,1984.0,,,102310.0,134618.0,2016.0,32308.0,2144.54,,,60379200442007.0,-0.0174426960865
12168368,,,,2.0,2.0,,6.0,2.0,,,1420.0,1420.0,,,,,6037.0,,2.0,,,,2.0,34193328.0,-118129601.0,7583.0,,,,,,0100,261.0,LCR175,60374601.003008,30187.0,3101.0,,96265.0,0.0,,,,1.0,,,1953.0,,,109647.0,548235.0,2016.0,438588.0,7123.63,,,60374601003008.0,-0.142364311139
12715159,1.0,,,3.0,3.0,,7.0,3.0,,,1994.0,1994.0,,,,,6037.0,,3.0,,,,2.0,33772111.0,-118379536.0,1362.0,1.0,,,,1.0,010D,269.0,RERPD6U*,60376704.051006,33727.0,3101.0,,96121.0,0.0,,,,1.0,,,1974.0,,,297819.0,747137.0,2016.0,449318.0,8635.54,,,60376704051006.0,-0.0221662464722
11579996,,,,2.0,3.0,,8.0,2.0,,,1305.0,1305.0,,,,,6037.0,,2.0,,,,2.0,34041271.0,-118493891.0,8948.0,,,,,,0100,261.0,SMR1*,60377012.014014,26964.0,3101.0,761547.0,96149.0,0.0,,,,1.0,,,1921.0,,,49891.0,212250.0,2016.0,162359.0,2965.87,,,60377012014014.0,0.0281572724379
12015805,1.0,,,1.0,1.0,,7.0,1.0,,,831.0,831.0,,,,,6037.0,,1.0,,,,2.0,34102800.0,-118349000.0,86425.0,1.0,,,,1.0,010E,266.0,LAR3,60371899.031001,12447.0,3101.0,32059.0,96027.0,0.0,,,,1.0,,,1974.0,,,103867.0,269151.0,2016.0,165284.0,3307.34,,,60371899031001.0,-0.00153655131989
11116329,1.0,,,3.0,3.0,,7.0,3.0,,,1624.0,1624.0,,,,,6037.0,,3.0,,,,2.0,34455295.0,-118559851.0,,,,,,,012C,266.0,LCA25*,60379201.081,,3101.0,,96377.0,0.0,,,,1.0,,,2011.0,,,281175.0,402876.0,2016.0,121701.0,8323.92,,,60379201081000.0,-0.00315559698985
10836984,1.0,,,2.0,3.0,,6.0,2.0,,,1259.0,1259.0,,,,,6037.0,,2.0,,,,2.0,34186928.0,-118494826.0,6237.0,1.0,,,,1.0,0101,261.0,LARD2,60371321.013007,12447.0,3101.0,32368.0,96415.0,0.0,,,,1.0,,,1953.0,,,131512.0,462882.0,2016.0,331370.0,5652.78,,,60371321013007.0,0.0324941830467
10978875,,,,3.0,5.0,,6.0,3.0,,,1973.0,1973.0,,,,,6037.0,,3.0,,,,7.0,34283221.0,-118423551.0,9018.0,,,,,,0100,261.0,LAR1,60371043.101001,12447.0,3101.0,40215.0,96366.0,0.0,,,,1.0,,,1954.0,,,129324.0,304686.0,2016.0,175362.0,3738.14,,,60371043101001.0,0.222991188718
12711323,,,,3.0,4.0,,8.0,3.0,,,2122.0,2122.0,,,,,6037.0,,3.0,,,,2.0,33773970.0,-118390438.0,8155.0,,,,,,0100,261.0,RPRS10000*,60376704.072001,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1971.0,,,248656.0,1131770.0,2016.0,883114.0,12803.02,,,60376704072001.0,0.0523837903798
13979768,,,,2.0,3.0,,,2.0,,,1927.0,1927.0,,,,,6059.0,,2.0,2.0,600.0,,,33634251.0,-117906504.0,7967.0,,,,,,122,261.0,,60590633.021012,38032.0,1286.0,,96959.0,7.0,,,,,,,1947.0,1.0,,77643.0,1210000.0,2016.0,1132357.0,13353.48,Y,11.0,60590633021012.0,-0.0267911319893
14642236,,,,2.5,2.0,,,2.5,,,1021.0,1021.0,,,,,6059.0,,2.0,2.0,0.0,,,33695914.0,-117745396.0,,,,,,,1,266.0,,60590524.182011,52650.0,1286.0,403197.0,96954.0,0.0,,1.0,,,,,2005.0,,,149416.0,465603.0,2016.0,316187.0,7890.46,,,60590524182014.0,-0.0764375211755
14212713,13.0,,,3.0,5.0,,,3.0,,,2936.0,2936.0,,,,,6059.0,,3.0,2.0,597.0,,,33832701.0,-117818810.0,8260.0,1.0,,,,1.0,122,261.0,,60590758.131008,33252.0,1286.0,,97065.0,9.0,,,,,,,1985.0,2.0,,320492.0,817106.0,2016.0,496614.0,8790.42,,,60590758131008.0,0.0295837362419
12361529,,,,1.0,2.0,,5.0,1.0,,,818.0,818.0,,,,,6037.0,,1.0,,,,7.0,33980184.0,-118233630.0,8051.0,,,,,,0100,261.0,HPR3YY,60375326.032005,39076.0,3101.0,,96110.0,0.0,,,,1.0,,,1942.0,,,15096.0,34948.0,2016.0,19852.0,930.39,,,60375326032005.0,0.04719152839
11815229,,,,2.0,3.0,,4.0,2.0,,,1416.0,1416.0,,,,,6037.0,,2.0,,,,2.0,34071315.0,-118179285.0,6000.0,,,,,,0100,261.0,LAR1,60372016.011,12447.0,3101.0,114914.0,96013.0,0.0,,,,1.0,,,1948.0,,,32280.0,52132.0,2016.0,19852.0,815.0,,,60372016011000.0,-0.0185884981461
14637745,,,,2.0,2.0,,,2.0,,,991.0,991.0,,,,,6059.0,,2.0,1.0,0.0,,,33678059.0,-117634285.0,2098.0,,,,,,34,266.0,,60590524.285,32380.0,1286.0,,96989.0,0.0,,,,,,,1990.0,,,111686.0,371000.0,2016.0,259314.0,3763.82,,,60590524285000.0,0.0094900148902
10971035,1.0,,,2.0,3.0,,6.0,2.0,,,1291.0,1291.0,,,,,6037.0,,2.0,,,,2.0,34319100.0,-118418000.0,189576.0,1.0,,,,1.0,010C,266.0,LARD1.5,60371061.121007,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,1984.0,,,104820.0,193417.0,2016.0,88597.0,2360.84,,,60371061121007.0,-0.0272702569534
13844045,,,,1.0,3.0,,,1.0,,,999.0,999.0,,,,,6059.0,,1.0,1.0,360.0,,,33727581.0,-117880252.0,6250.0,,,,,,122,261.0,,60590747.021011,47568.0,1286.0,276449.0,97007.0,5.0,,,,,,,1950.0,1.0,,54813.0,139557.0,2016.0,84744.0,1901.98,,,60590747021011.0,0.0528894409078
10760293,1.0,,,3.0,3.0,,8.0,3.0,,,2511.0,2511.0,,,,,6037.0,,3.0,,,,2.0,34138201.0,-118615973.0,11777.0,,,,,,0100,261.0,LCR110000,60378001.012022,37688.0,3101.0,763011.0,96337.0,0.0,,,,1.0,,,1970.0,,,301496.0,723793.0,2016.0,422297.0,8376.25,,,60378001012022.0,0.0386403149236
11542591,1.0,,,2.0,2.0,,6.0,2.0,,,870.0,870.0,,,,,6037.0,,2.0,,,,2.0,33998400.0,-118417000.0,,,,,,,010E,266.0,LAR3,60372752.003001,12447.0,3101.0,403184.0,96047.0,0.0,,,,1.0,,,1987.0,,,119292.0,445277.0,2016.0,325985.0,5393.4,,,60372752003001.0,-0.0787340306463
11178935,,,,4.0,6.0,,8.0,4.0,,,3008.0,3008.0,,,,,6037.0,,4.0,,,,20.0,34464212.0,-118618573.0,6179.0,1.0,,,,1.0,0101,261.0,LCA22*,60379201.182014,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,2001.0,,,311046.0,463539.0,2016.0,152493.0,6243.55,,,60379201182014.0,0.0259150895935
11544362,,,,1.0,2.0,,4.0,1.0,,,935.0,935.0,,,,,6037.0,,1.0,,,,7.0,33998133.0,-118439393.0,5261.0,,,,,,0100,261.0,LAR1,60372722.021002,12447.0,3101.0,116415.0,96047.0,0.0,,,,1.0,,,1946.0,,,28443.0,99486.0,2016.0,71043.0,1327.78,,,60372722021002.0,0.00500583674907
11388530,,,,1.0,3.0,,4.0,1.0,,,1022.0,1022.0,,,,,6037.0,,1.0,,,,7.0,33979553.0,-118368541.0,7813.0,,,,,,0100,261.0,INR1YY,60376013.012005,45888.0,3101.0,,96134.0,0.0,,,,1.0,,,1944.0,,,138887.0,327249.0,2016.0,188362.0,4653.72,,,60376013012005.0,0.0105402731649
14324692,,,,2.5,4.0,,,2.5,,,2155.0,2155.0,,,,,6059.0,,2.0,2.0,470.0,,,33589927.0,-117854317.0,10670.0,1.0,,,,1.0,122,261.0,,60590626.434004,53571.0,1286.0,28119.0,96957.0,7.0,,1.0,,,,,1962.0,1.0,,146393.0,742945.0,2016.0,596552.0,8071.42,,,60590626434004.0,0.0965241792471
11241375,,,,2.0,3.0,,6.0,2.0,,,1593.0,1593.0,,,,,6037.0,,2.0,,,,,34487900.0,-118172000.0,6971010.0,,,,,,010M,261.0,LCA11*,60379108.052051,16677.0,3101.0,,97298.0,0.0,,,,1.0,,,1996.0,,,155888.0,234191.0,2016.0,78303.0,2805.72,,,60379108052051.0,0.545340349447
12033108,1.0,,,3.0,3.0,,7.0,3.0,,,1560.0,1560.0,,,,,6037.0,,3.0,,,,2.0,34106800.0,-118322000.0,17869.0,,,,,,010C,266.0,LAR3,60371895.002,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,2006.0,,,225209.0,676150.0,2016.0,450941.0,8116.22,,,60371895002000.0,-0.0127372475163
10896073,1.0,,,3.0,2.0,,7.0,3.0,,,1270.0,1270.0,,,,,6037.0,,3.0,,,,2.0,34171800.0,-118407000.0,9168.0,,,,,,010C,266.0,LAR3,60371244.003,12447.0,3101.0,268551.0,96452.0,0.0,,,,1.0,,,2004.0,,,238989.0,470059.0,2016.0,231070.0,5728.91,Y,15.0,60371244003000.0,0.0234131738092
12088471,,,,1.0,2.0,,5.0,1.0,,,1018.0,1018.0,,,,,6037.0,,1.0,,,,7.0,34133756.0,-118213594.0,7798.0,,,,,,0100,261.0,LAR1,60371816.002003,12447.0,3101.0,114808.0,96022.0,0.0,,,,1.0,,,1922.0,,,12197.0,37231.0,2016.0,25034.0,499.73,,,60371816002003.0,0.0247586783804
17214217,,,,1.0,2.0,,,1.0,,441.0,882.0,882.0,,,441.0,,6111.0,,1.0,1.0,0.0,,,34186629.0,-118914540.0,6866.0,,,,,,1129,266.0,,61110061.003005,34278.0,2061.0,46736.0,96351.0,4.0,,,,,,,1971.0,2.0,,75055.0,150110.0,2016.0,75055.0,1642.68,,,61110061003005.0,-0.0548026281432
14502835,,,,3.0,4.0,,,3.0,,,2287.0,2287.0,,,,,6059.0,,3.0,2.0,426.0,,,33648685.0,-117611418.0,4043.0,,,,,,122,261.0,,60590320.494012,15554.0,1286.0,,96993.0,0.0,,,,,,,1999.0,,,258214.0,682000.0,2016.0,423786.0,9822.42,,,60590320494012.0,0.0316347712007
13067218,1.0,,,2.0,3.0,,8.0,2.0,,,1516.0,1516.0,,,,,6037.0,,2.0,,,,2.0,34031080.0,-117763024.0,5653.0,,,,,,0100,261.0,POPRD*,60374033.184022,20008.0,3101.0,,96506.0,0.0,,,,1.0,,,1981.0,,,218939.0,431818.0,2016.0,212879.0,5637.91,,,60374033184022.0,0.00942282595041
13988565,,,,2.0,4.0,,,2.0,,,1481.0,1481.0,,,,,6059.0,1.0,2.0,2.0,439.0,,,33829323.0,-117971433.0,5235.0,,,,,,122,261.0,,60590870.023004,16764.0,1286.0,118872.0,97023.0,7.0,,,,,,,1969.0,1.0,,70641.0,535000.0,2016.0,464359.0,6154.6,,,60590870023004.0,0.314491534994
